"ano"	"dia"	"NEE"	"PRP"
2007	122	-2.12340569791304	0
2007	123	-2.97902665850487	0.13
2007	124	-0.558037941104942	11.43
2007	125	-1.83775483829784	0.64
2007	126	1.45388868301595	2.42
2007	127	1.60224786299232	10.8
2007	128	-5.65835295596773	1.39
2007	129	-3.35603214817501	0.63
2007	130	-0.115781740036891	0.51
2007	131	-1.09281824873632	0.89
2007	132	-0.581666666666667	0
2007	133	-1.54316427482242	4.07
2007	134	-1.74900529890847	15.36
2007	135	-3.11593167342196	2.16
2007	136	-2.01666666666667	6.73
2007	137	-0.200833333333333	0
2007	138	-1.61291666666667	0
2007	139	-1.42333333333333	4.2
2007	140	2.59416666666667	0
2007	141	-2.96	0.13
2007	142	0.9763629677566	3.69
2007	143	-0.441687972029411	16.88
2007	144	-1.51262690146196	0
2007	145	-3.37736421379942	0
2007	146	-0.571931113712561	3.68
2007	147	-0.921257078982427	1.02
2007	148	-1.51814199187945	0
2007	149	-2.3275	0
2007	150	-3.08522677669715	1.65
2007	151	-2.3289582238074	1.27
2007	152	-0.802208333333333	4.32
2007	153	1.32625	0.12
2007	154	-0.8475	2.02
2007	155	1.59916666666667	0
2007	156	-2.9931460922346	5.46
2007	157	0.708018452611714	2.27
2007	158	0.0849999999999998	0
2007	159	0.375833333333333	0
2007	160	1.43916666666667	0.12
2007	161	-0.966141633353366	10.28
2007	162	1.10333333333333	10.41
2007	163	-0.0691666666666668	0.12
2007	164	2.10333333333333	0.5
2007	165	-0.648333333333333	0
2007	166	-0.0775000000000003	0
2007	167	3.88747780293674	1.38
2007	168	0.669810069723788	0.12
2007	169	-0.00700469384964972	13.83
2007	170	-1.70375	6.21
2007	171	1.09625	0
2007	172	1.88458333333333	0
2007	173	3.07541666666667	0
2007	174	3.10833333333333	0
2007	175	1.19060615839643	0
2007	176	1.07309362585059	0
2007	177	0.351828759368358	2.15
2007	178	1.45695833333333	0
2007	179	2.25625	0
2007	180	1.74244918608881	0
2007	181	0.52453241662095	4.7
2007	182	0.4075	0
2007	183	0.401666666666667	1.4
2007	184	-1.42316666666667	3.18
2007	185	-0.377625	1.9
2007	186	1.375	1.52
2007	187	2.13208333333333	0
2007	188	2.26291666666667	0.25
2007	189	1.30666666666667	0
2007	190	0.506666666666667	0.25
2007	191	0.425291666666667	2.42
2007	192	2.00333333333333	1.14
2007	193	4.10070833333333	7.75
2007	194	0.55	0.64
2007	195	0.742083333333334	0
2007	196	0.797916666666667	0
2007	197	2.12083333333333	0
2007	198	-0.815833333333333	0
2007	199	1.31083333333333	0
2007	200	-0.348458333333333	0
2007	201	0.167083333333333	0
2007	202	-0.504166666666666	0.25
2007	203	1.48125	0
2007	204	1.72083333333333	0
2007	205	0.476666666666667	0
2007	206	-0.161791666666667	0
2007	207	1.12583333333333	0
2007	208	-0.00625000000000038	0
2007	209	-1.66333333333333	0.76
2007	210	0.1025	11.3
2007	211	1.26041666666667	4.32
2007	212	0.07875	0
2007	213	-0.509360841054941	0
2007	214	-1.42834307668671	0
2007	215	-0.068892689686796	0
2007	216	-0.240967733036546	0
2007	217	-1.19398040781285	2.8
2007	218	0.389662095935123	0.13
2007	219	0.0451330897834614	0
2007	220	-0.510003201384018	0.63
2007	221	1.0369745306697	0.13
2007	222	-1.48631857885663	0
2007	223	-1.41619204361429	0
2007	224	-1.94287303626336	0.63
2007	225	0.979358620190149	6.48
2007	226	-2.82095394864937	0
2007	227	-3.32126812353709	0
2007	228	-3.09325595937325	0
2007	229	-1.48211747087075	0
2007	230	-2.30185277989515	0
2007	231	-3.27228709324292	0
2007	232	-1.91908126839811	0
2007	233	-2.36579819458011	0.63
2007	234	-3.56595248982764	0.13
2007	235	0.141627448098157	1.53
2007	236	-2.30637565437831	0.13
2007	237	-2.77673690735112	0
2007	238	-2.06542633114898	0
2007	239	-2.23339469982962	0
2007	240	-2.23868048528592	0
2007	241	-2.98743116505559	0
2007	242	-2.61682276264671	0.51
2007	243	-3.07839190791706	0
2007	244	-3.29260942227315	0
2007	245	-2.74107706189619	0
2007	246	-2.47346054964224	0
2007	247	-1.64046457455596	0.38
2007	248	-1.41343704422129	0
2007	249	-2.73332282888505	0
2007	250	-0.324164988539274	5.6
2007	251	-2.27799401654326	0.13
2007	252	-2.31909578136184	2.28
2007	253	-3.0737004926149	0
2007	254	-2.06716687609238	0
2007	255	-1.23916611508786	0
2007	256	-2.04493057704688	0
2007	257	-3.2701654568148	0.76
2007	258	-3.45197421350343	4.95
2007	259	-1.7582732315839	2.41
2007	260	-1.55579989646361	3.94
2007	261	-1.9018899847311	0
2007	262	-1.69223694209537	0
2007	263	-1.87869894106362	0
2007	264	-1.71716906880226	0
2007	265	-2.17184711891763	0
2007	266	-1.41762956869251	0
2007	267	-0.944762330163711	0
2007	268	-0.816041855170135	0
2007	269	-0.773446547034913	0
2007	270	-1.21040312259534	0
2007	271	-0.592577559604553	0
2007	272	-4.58858190503989	0
2007	273	-0.0400720944722413	1.78
2007	274	-3.42414778814572	0.38
2007	275	-4.39134328999288	0
2007	276	-3.14812155119625	0
2007	277	-4.88597560779694	0.13
2007	278	-4.14199296293783	0
2007	279	-3.03919777112989	0
2007	280	-3.54849844621444	0.89
2007	281	-2.79199926392886	0.26
2007	282	-4.19893079938418	3.05
2007	283	-2.89554317661156	2.29
2007	284	-0.916993219927558	0
2007	285	-1.77230991428351	1.14
2007	286	-3.98213715194778	0
2007	287	-1.77858269286225	0
2007	288	-3.14467536167445	0.77
2007	289	-2.97343210952802	0
2007	290	-2.35315260137138	0
2007	291	-4.002625	0
2007	292	-2.07942077427433	0
2007	293	-1.7598819082219	1.65
2007	294	0.866321766704568	0
2007	295	3.11411190123676	10.55
2007	296	-0.0369108033269237	0.13
2007	297	-0.785350248931055	0
2007	298	0.800942077929783	0.89
2007	299	0.11604057275715	0
2007	300	2.44014899373078	7.62
2007	301	0.975915907779277	1.78
2007	302	0.662549566741107	6.36
2007	303	0.603130341321675	4.71
2007	304	2.55133372251139	0
2007	305	-0.00363678728488679	0
2007	306	4.67943645814394	0
2007	307	1.84834950019268	1.4
2007	308	-1.2497299459365	0
2007	309	-2.35571456629765	1.15
2007	310	-2.00931576844324	0.25
2007	311	-2.89060113852058	0
2007	312	-2.62737938320051	0
2007	313	-0.904235394730326	0
2007	314	-0.332725971050917	0
2007	315	-0.551695224451222	0
2007	316	-2.04231053809028	0
2007	317	-2.12692299470907	0
2007	318	-2.10683742736948	0
2007	319	-1.88138010873161	0.51
2007	320	-1.80458069937278	0
2007	321	-0.811099871835364	0.25
2007	322	-1.04330436558931	3.17
2007	323	-1.55002627776633	0
2007	324	-2.39352438434274	0
2007	325	-1.74866562264069	0
2007	326	-1.60754759235666	0.13
2007	327	-1.82533728282097	0
2007	328	-4.59527838178166	1.65
2007	329	-4.77323608088043	0
2007	330	-2.25388530654456	0.51
2007	331	-2.44869344154282	2.93
2007	332	-4.28805694602367	1.52
2007	333	-5.70068355855856	0
2007	334	-3.06967085037094	0
2007	335	-1.30364984765564	1.51
2007	336	-2.32000133851619	10.79
2007	337	-5.87583333333333	0
2007	338	-5.13078656248966	0
2007	339	-5.85281776057465	0
2007	340	-3.62884350120845	0
2007	341	-4.75593782087463	0.37
2007	342	-5.05561277202236	43.26
2007	343	-5.94560555925213	6.7
2007	344	-5.07469605952058	0.12
2007	345	-4.82683256528254	0
2007	346	-4.07585692798765	0
2007	347	-3.78808802835457	0
2007	348	-4.06943400690099	1.39
2007	349	-4.00633999890085	0
2007	350	-4.98259126240291	2.16
2007	351	-5.55418774976897	0
2007	352	-5.13370691056747	1.75
2007	353	-4.84569620749771	0.76
2007	354	-1.63127506662417	1.51
2007	355	-4.79259215962037	0
2007	356	-5.70136481561561	0.51
2007	357	-5.36892011943173	6.34
2007	358	-3.93499980948342	0.62
2007	359	-2.56486621019144	16.1
2007	360	-1.00848573483607	5.2
2007	361	-0.0800964255894096	1.01
2007	362	2.93684800351918	20.92
2007	363	2.75604176231013	0.87
2007	364	-1.90794230954207	2.37
2007	365	-0.273812119165052	4.95
2008	1	0.449276420566189	0.12
2008	2	0.499165310746652	0.5
2008	3	-1.42149615698133	0.12
2008	4	-2.01287275460119	2.14
2008	5	-1.69749270118528	0.49
2008	6	-2.22494301615338	2.16
2008	7	-2.50938517428787	0
2008	8	-2.05422634202042	0
2008	9	2.77184026934202	16.26
2008	10	-0.329448334972991	6.46
2008	11	-3.70625	0
2008	12	-3.67093396602822	0
2008	13	0.476757897557183	2.4
2008	14	-0.589235822006821	5.28
2008	15	0.351076007481391	6.47
2008	16	-1.10541666666667	0
2008	17	-3.52443036429599	2.53
2008	18	-0.847515191513633	0.62
2008	19	-0.419913259048734	0.75
2008	20	1.70327700167151	2.91
2008	21	0.510485710269874	6.83
2008	22	1.0000899797063	4.67
2008	23	-0.78953529514289	0.5
2008	24	-0.900630098870567	0.48
2008	25	2.33017408740712	4.31
2008	26	1.20460046257561	1.27
2008	27	-1.43896515074084	0
2008	28	0.0643094671856362	1
2008	29	0.311793218353941	12.06
2008	30	-2.06397696139105	15.59
2008	31	3.45777708944252	6.55
2008	32	1.1680388927709	7.59
2008	33	1.94501640316409	1.48
2008	34	-4.40823936003358	3.66
2008	35	-3.25776540025476	0.25
2008	36	-1.12583793896596	0.49
2008	37	-3.01899484881418	3.67
2008	38	-4.09443626068878	0.12
2008	39	-5.14851009161032	0
2008	40	-5.33895171848966	0
2008	41	-4.72587973361308	0
2008	42	-4.29425535338911	0
2008	43	-2.51933661273578	3.16
2008	44	0.615950136970302	18.54
2008	45	-2.53873961167131	0.74
2008	46	-3.02404586016165	1.01
2008	47	-2.22445613364057	2.28
2008	48	-2.47144243994969	0
2008	49	-3.62003676924011	0.49
2008	50	-0.585137076203084	10.78
2008	51	4.31526867919011	8.87
2008	52	5.3315799686363	15.73
2008	53	-1.30211719131509	10.28
2008	54	0.864916929164416	3.54
2008	55	-1.6427987274871	2.8
2008	56	-1.4970500092731	0
2008	57	1.07414454836694	7.86
2008	58	0.470055467799453	0.5
2008	59	0.191152998767854	0.12
2008	60	0.763387523202074	3.02
2008	61	2.89007029680219	33.11
2008	62	5.19160807283009	6.03
2008	63	0.397600978844841	2.92
2008	64	-1.08055808448798	1.76
2008	65	-2.4630235221671	0.12
2008	66	-0.985508706726285	11.79
2008	67	2.77729425307963	6.45
2008	68	0.110078181533675	0.75
2008	69	3.69756747089842	1
2008	70	-1.15592868849696	0.12
2008	71	0.241164765215642	1.26
2008	72	-0.905010077431647	1.75
2008	73	0.860617547478837	8.63
2008	74	3.05363488698721	13.84
2008	75	0.0825824729809152	4.32
2008	76	-3.50036580665687	0.25
2008	77	-0.889906941150888	0
2008	78	-0.542020206376544	17.14
2008	79	1.90609802341447	11.56
2008	80	-0.229600374629871	0.38
2008	81	-1.9483923302142	13.98
2008	82	0.658923577701593	10.92
2008	83	-0.640927574057925	12.58
2008	84	1.24573082393792	3.56
2008	85	3.00494277844494	19.55
2008	86	-5.17452717569401	1.28
2008	87	-1.01089421412583	2.41
2008	88	-1.43105958167129	15.49
2008	89	-4.7008039836411	11.94
2008	90	-0.55958825217237	3.19
2008	91	-0.69506332908172	74.55
2008	92	1.84049683977265	8.33
2008	93	-0.327639647475	0.87
2008	94	-2.69460703092942	4.57
2008	95	-2.19642225325765	1
2008	96	-5.7375	0
2008	97	-3.80831460683806	0
2008	98	-4.29121020860463	0
2008	99	1.76211616858934	10.15
2008	100	-2.42324936408966	2.54
2008	101	-2.76689658204557	1.14
2008	102	-1.89322812419485	19.4
2008	103	-3.74347812681293	0.73
2008	104	-1.02369389471768	14.97
2008	105	-3.55550748094494	1.27
2008	106	-2.32163565676056	13.45
2008	107	-2.38319421292072	1.51
2008	108	-0.0254817645868066	2.01
2008	109	-1.80055444030358	0
2008	110	-0.845621240765396	2.28
2008	111	-2.10210573050582	0
2008	112	-2.04998228563566	4.16
2008	113	-2.60260128249264	0.63
2008	114	-0.467673565480408	0.75
2008	115	-0.314174659071221	0.12
2008	116	-2.23539087345407	44.66
2008	117	-1.90696005030372	1.64
2008	118	-0.751483441619788	1.75
2008	119	3.68720476329466	29.8
2008	120	-2.21075551363814	5.55
2008	121	2.87503888083071	1.14
2008	122	0.738854842844196	0.13
2008	123	0.181438365109161	24.11
2008	124	1.88807355182985	18.03
2008	125	-0.252988637479142	0.76
2008	126	-1.49458469212933	0.76
2008	127	4.45749333025881	3.56
2008	128	2.75700380291595	11.68
2008	129	0.169129957009699	1.53
2008	130	3.55472115763802	6.86
2008	131	5.6867976527217	1.4
2008	132	-0.305733782230706	3.04
2008	133	-0.956497018271172	0
2008	134	4.46293486141843	0.64
2008	135	1.9944327932719	0.13
2008	136	5.29443120792473	1.78
2008	137	0.468800697790604	0.13
2008	138	-0.240558528615323	0
2008	139	-0.688233806835057	0
2008	140	-2.06883500765346	6.6
2008	141	-2.71211046419926	0.13
2008	142	-1.51035091672826	1.02
2008	143	-3.60293572398438	0
2008	144	5.10190803940224	20.08
2008	145	-2.79474907646241	0.13
2008	146	1.22677859654585	19.42
2008	147	-1.85242021468813	1.66
2008	148	-2.23513643018387	2.28
2008	149	-0.916181345733237	3.68
2008	150	2.92168239274341	6.36
2008	151	1.23932478182072	7.48
2008	152	-2.44303632131982	19.17
2008	153	-1.92277770264932	5.34
2008	154	-0.497535120001402	14.09
2008	155	-2.63541666666667	0.13
2008	156	-2.34554166666667	0.63
2008	157	-1.18875	1.4
2008	158	2.65334186365559	0.51
2008	159	-0.252083333333333	1.01
2008	160	-0.613333333333333	0
2008	161	-1.12416666666667	0
2008	162	3.69997755777321	4.83
2008	163	-0.479869112031696	0
2008	164	-2.48	1.66
2008	165	5.12785642637178	7.49
2008	166	0.258333333333334	0.13
2008	167	0.611403219364433	0.13
2008	168	-1.05424013088165	15.76
2008	169	-0.91714603341835	11.43
2008	170	-3.11537189079064	0.38
2008	171	-0.0199999999999996	0
2008	172	2.46695833333333	1.27
2008	173	1.48875	0.26
2008	174	1.56708333333333	0
2008	175	0.993333333333333	0
2008	176	2.05416666666667	0
2008	177	-0.0285934045383917	0
2008	178	-0.27125	0
2008	179	-0.68625	0
2008	180	1.76541666666667	0
2008	181	3.03791666666667	0
2008	182	1.14583333333333	0
2008	183	0.24178273074272	0
2008	184	0.0716686214763158	0.12
2008	185	0.151027660223607	0
2008	186	1.27915113611482	0.5
2008	187	-0.165562617034909	0
2008	188	1.05113983049648	0
2008	189	1.69098230210537	31.99
2008	190	0.149401232594429	3.29
2008	191	0.0946614335789274	0
2008	192	-1.25373972365099	0
2008	193	-2.50125622403924	0
2008	194	-3.31644360963954	0
2008	195	-3.36059698943257	0
2008	196	-2.93414776777671	0
2008	197	-3.0058257411113	0
2008	198	-1.08440245820634	0
2008	199	2.63042206309513	0.24
2008	200	2.62132452648721	1.87
2008	201	1.50458846412206	1.01
2008	202	1.17031638189272	0
2008	203	1.74097281870933	0
2008	204	1.17422269386952	0
2008	205	1.40310422688985	0.63
2008	206	2.71462805514854	8.5
2008	207	2.19843164254539	0
2008	208	2.23477332843695	0
2008	209	1.51964279863133	0
2008	210	2.12589958644691	5.34
2008	211	1.84437416223138	0.12
2008	212	1.36477648721175	0
2008	213	2.66599402169407	0
2008	214	1.05207179809756	0
2008	215	1.54148619711043	0
2008	216	1.28166666666667	0
2008	217	2.64709203262345	0
2008	218	1.07179716420445	0
2008	219	1.06056070290563	0
2008	220	0.473333333333333	0
2008	221	1.42540385256421	0
2008	222	2.27557958921922	1.78
2008	223	-0.398875	0.89
2008	224	1.54583333333333	0
2008	225	0.340833333333333	0
2008	226	1.72416666666667	0
2008	227	2.10791666666667	0
2008	228	1.9475	0
2008	229	2.36708333333333	0
2008	230	2.0475	0
2008	231	1.59164577349303	2.41
2008	232	0.60625	0
2008	233	3.31772241350925	0
2008	234	0.54375	0
2008	235	1.48333333333333	0
2008	236	1.34822823007716	12.47
2008	237	0.147916666666666	7.87
2008	238	3.14275101648438	0
2008	239	0.352916666666667	0
2008	240	2.42615358724821	0
2008	241	1.65083333333333	0
2008	242	-0.335811342496258	0
2008	243	-2.74458333333333	2.28
2008	244	1.51070833333333	1.65
2008	245	2.3594635552966	0.13
2008	246	2.2470138155745	0
2008	247	0.208970480198892	0
2008	248	-0.654073935036541	0
2008	249	1.61289103124037	0
2008	250	1.15766459955421	2.28
2008	251	1.82916666666667	0.13
2008	252	-0.017975066825285	3.42
2008	253	1.62081761261261	0
2008	254	1.75743946539185	0
2008	255	0.154979841770634	0
2008	256	-1.6842000966317	6.61
2008	257	0.443338405789417	0.13
2008	258	1.81171736075384	1.27
2008	259	0.600468509678896	0
2008	260	-1.16875	0
2008	261	0.492070541930325	10.03
2008	262	1.00958333333333	0.13
2008	263	-1.28178221420224	0
2008	264	0.764104260369721	10.16
2008	265	1.05525612435346	0
2008	266	-0.399001936060817	0
2008	267	2.1850817583369	0
2008	268	-0.311680304314337	0
2008	269	-1.03284115852742	1.9
2008	270	-0.171273146296259	0
2008	271	-1.65304942590277	0
2008	272	-0.222860382088896	2.03
2008	273	-2.76010029731004	2.41
2008	274	0.807349340149496	0
2008	275	-1.34926501145922	0
2008	276	-2.73604085270703	3.05
2008	277	-1.79708333333333	7.75
2008	278	1.23644638605441	0
2008	279	1.96380814458463	1.27
2008	280	-0.441719749446279	0.5
2008	281	-1.73471169004301	0
2008	282	-0.320194804318179	6.6
2008	283	1.51286121758318	1.02
2008	284	-2.14692176404823	0.13
2008	285	1.66921380136887	0
2008	286	1.84594098481663	0
2008	287	0.345416666666667	0
2008	288	-0.0775610588204459	0
2008	289	-3.19538564072174	0
2008	290	-0.506320126072904	0
2008	291	0.417637820665887	0
2008	292	-1.62150763690838	0
2008	293	2.16926421960961	0
2008	294	0.762533136784431	1.02
2008	295	0.580121953589586	2.92
2008	296	1.02425860715261	0
2008	297	3.79921463854475	0
2008	298	2.62042945160601	0
2008	299	1.49938300071099	0
2008	300	0.213998112682916	0
2008	301	1.62356894507965	0
2008	302	1.80834308416713	0
2008	303	0.839078771656764	0
2008	304	1.46083596518101	0
2008	305	1.88707876707328	0
2008	306	1.42130581940685	1.14
2008	307	0.319086792563777	0
2008	308	-0.903374026901812	0
2008	309	-2.56761340528575	5.46
2008	310	-2.79922226726436	6.08
2008	311	-2.68070469921475	0
2008	312	-3.44299232394298	0
2008	313	-3.81542232799366	0
2008	314	-1.67560304972911	1.01
2008	315	-3.02514272797631	0
2008	316	-2.7072255800586	0
2008	317	-3.44295694308154	0
2008	318	-2.23720413106228	1.14
2008	319	-2.43883295220578	0
2008	320	-2.03944436420239	0
2008	321	-0.463905617680727	0
2008	322	-1.91485316198547	0
2008	323	-2.65837298803459	0
2008	324	-1.9443255190749	0
2008	325	-0.652495112872712	5.2
2008	326	-1.72300298045691	3.05
2008	327	-2.49881132964079	0
2008	328	-1.2719136755485	0
2008	329	-0.493708344735465	0
2008	330	-2.38108913478023	7.98
2008	331	-2.17463642849153	0
2008	332	0.81191412675229	0
2008	333	5.12883524630182	0.89
2008	334	2.47022598135103	0
2008	335	-1.2763488451233	0
2008	336	-1.51905853860563	0
2008	337	-0.339465516116714	6.85
2008	338	5.88268878938202	9.99
2008	339	-2.27197284531227	0.12
2008	340	2.26298115018138	0
2008	341	-1.16075410476531	0
2008	342	-1.11271764665333	0.24
2008	343	1.93503540098983	8.63
2008	344	-0.831820356304104	0
2008	345	-0.620568171415746	6.72
2008	346	-1.26418972745521	0
2008	347	0.530829260091283	6.21
2008	348	-1.18666666666667	0
2008	349	-2.51792177251324	0
2008	350	-0.0482883884523417	3.56
2008	351	-0.517181618212037	19.65
2008	352	0.676340968803434	0.6
2008	353	6.74026239434339	7.36
2008	354	4.30391441395635	0.76
2008	355	1.28062482754051	1.38
2008	356	-0.25426654969492	0
2008	357	1.66133826412328	5.83
2008	358	-0.259456202435758	1.76
2008	359	0.261720444792767	0
2008	360	3.31528349525778	7.85
2008	361	1.31875435344224	6.57
2008	362	-0.907834621973917	0
2008	363	0.0577638763766124	0
2008	364	1.84959551648104	0
2008	365	1.98483956317308	1.27
2008	366	-3.39588693441057	0
