MOD15A2H.A2012217.h12v09.006.2021213125646.Lai_500m,MOD15A2H,A2012217,Lat-1.719720006Lon-51.45899963Samp17Line17,2021213125646,40.0,57.0,11.0,38.0,38.0,37.0,56.0,44.0,36.0,36.0,59.0,60.0,61.0,59.0,35.0,35.0,42.0,55.0,59.0,59.0,55.0,38.0,55.0,51.0,50.0,44.0,40.0,60.0,60.0,60.0,33.0,60.0,63.0,40.0,42.0,61.0,59.0,56.0,54.0,48.0,59.0,59.0,62.0,40.0,40.0,51.0,51.0,51.0,63.0,61.0,56.0,41.0,60.0,61.0,56.0,48.0,41.0,47.0,47.0,28.0,37.0,37.0,56.0,63.0,63.0,61.0,61.0,62.0,56.0,40.0,34.0,47.0,48.0,48.0,56.0,45.0,45.0,42.0,42.0,54.0,63.0,62.0,62.0,55.0,56.0,55.0,40.0,50.0,50.0,51.0,54.0,45.0,55.0,56.0,44.0,54.0,62.0,63.0,61.0,60.0,61.0,32.0,55.0,55.0,55.0,42.0,33.0,62.0,61.0,57.0,56.0,44.0,61.0,61.0,60.0,56.0,58.0,40.0,32.0,54.0,54.0,54.0,54.0,64.0,15.0,62.0,49.0,49.0,56.0,56.0,56.0,54.0,62.0,37.0,40.0,45.0,54.0,54.0,54.0,55.0,55.0,55.0,59.0,41.0,60.0,58.0,60.0,60.0,62.0,34.0,34.0,62.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,55.0,55.0,40.0,34.0,61.0,62.0,62.0,28.0,28.0,57.0,38.0,54.0,54.0,54.0,52.0,52.0,52.0,55.0,55.0,55.0,34.0,35.0,35.0,62.0,28.0,28.0,41.0,39.0,56.0,56.0,56.0,56.0,52.0,52.0,30.0,60.0,31.0,31.0,58.0,56.0,62.0,60.0,27.0,41.0,41.0,55.0,55.0,55.0,55.0,55.0,45.0,42.0,42.0,35.0,44.0,44.0,41.0,51.0,48.0,7.0,36.0,69.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,41.0,50.0,36.0,36.0,62.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,39.0,40.0,65.0,59.0,48.0,54.0,54.0,54.0,55.0,55.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,39.0,40.0,40.0,55.0,55.0,53.0,53.0,51.0,51.0,51.0,54.0,54.0,54.0,56.0,65.0,65.0,57.0,40.0,33.0,27.0,21.0,53.0
MOD15A2H.A2012225.h12v09.006.2021213213155.Lai_500m,MOD15A2H,A2012225,Lat-1.719720006Lon-51.45899963Samp17Line17,2021213213155,5.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,42.0,5.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,39.0,39.0,1.0,4.0,1.0,1.0,59.0,59.0,59.0,60.0,59.0,59.0,58.0,61.0,60.0,60.0,45.0,70.0,46.0,57.0,57.0,1.0,60.0,60.0,60.0,60.0,60.0,39.0,59.0,59.0,52.0,56.0,44.0,39.0,70.0,70.0,60.0,57.0,60.0,66.0,66.0,60.0,60.0,60.0,59.0,60.0,59.0,52.0,61.0,44.0,44.0,70.0,32.0,2.0,60.0,60.0,60.0,59.0,65.0,60.0,60.0,59.0,60.0,60.0,61.0,61.0,61.0,61.0,70.0,70.0,2.0,60.0,60.0,70.0,70.0,70.0,60.0,1.0,1.0,60.0,60.0,60.0,61.0,61.0,48.0,48.0,63.0,2.0,60.0,60.0,70.0,70.0,70.0,60.0,1.0,1.0,59.0,61.0,61.0,61.0,61.0,62.0,66.0,65.0,3.0,61.0,60.0,70.0,70.0,70.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,62.0,60.0,62.0,3.0,61.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,66.0,66.0,63.0,66.0,7.0,60.0,60.0,60.0,60.0,59.0,59.0,60.0,60.0,1.0,1.0,1.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,1.0,1.0,1.0,59.0,61.0,1.0,61.0,60.0,61.0,61.0,61.0,65.0,60.0,60.0,59.0,59.0,59.0,1.0,1.0,1.0,58.0,1.0,1.0,1.0,1.0,1.0,61.0,61.0,65.0,61.0,61.0,60.0,59.0,59.0,59.0,60.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,63.0,60.0,60.0,61.0,61.0,66.0,59.0,60.0,60.0,61.0,61.0,61.0,61.0,59.0,59.0,65.0,65.0,65.0,59.0,59.0,61.0,59.0,58.0,58.0,60.0,61.0,61.0,61.0,61.0,61.0,62.0,62.0,65.0,65.0,65.0,66.0,66.0,60.0,60.0,57.0,60.0,60.0,65.0,65.0,60.0,61.0,61.0,62.0,62.0,25.0,1.0,1.0
MOD15A2H.A2012233.h12v09.006.2021214101946.Lai_500m,MOD15A2H,A2012233,Lat-1.719720006Lon-51.45899963Samp17Line17,2021214101946,66.0,62.0,59.0,7.0,7.0,11.0,11.0,55.0,55.0,18.0,8.0,56.0,56.0,53.0,53.0,53.0,17.0,1.0,1.0,1.0,10.0,7.0,13.0,55.0,55.0,55.0,55.0,45.0,45.0,45.0,58.0,58.0,55.0,55.0,1.0,1.0,48.0,60.0,35.0,13.0,12.0,49.0,49.0,54.0,54.0,45.0,45.0,45.0,58.0,55.0,55.0,53.0,53.0,45.0,45.0,46.0,46.0,46.0,48.0,48.0,17.0,16.0,63.0,63.0,65.0,16.0,7.0,4.0,53.0,70.0,36.0,59.0,48.0,48.0,12.0,37.0,48.0,16.0,52.0,68.0,64.0,61.0,12.0,33.0,42.0,63.0,52.0,36.0,36.0,36.0,50.0,50.0,37.0,66.0,66.0,45.0,44.0,44.0,44.0,11.0,33.0,33.0,47.0,47.0,51.0,53.0,53.0,53.0,48.0,48.0,48.0,62.0,66.0,45.0,44.0,22.0,70.0,35.0,35.0,48.0,57.0,57.0,54.0,51.0,33.0,33.0,59.0,48.0,65.0,66.0,55.0,55.0,63.0,70.0,31.0,31.0,48.0,45.0,43.0,56.0,56.0,56.0,11.0,63.0,67.0,10.0,61.0,64.0,48.0,53.0,64.0,15.0,12.0,41.0,41.0,43.0,43.0,41.0,10.0,14.0,49.0,49.0,53.0,53.0,58.0,58.0,42.0,42.0,7.0,12.0,41.0,21.0,44.0,44.0,49.0,15.0,15.0,49.0,49.0,16.0,26.0,12.0,12.0,11.0,11.0,22.0,52.0,46.0,39.0,13.0,24.0,12.0,58.0,8.0,10.0,44.0,44.0,51.0,15.0,15.0,52.0,52.0,15.0,67.0,33.0,33.0,13.0,14.0,12.0,62.0,63.0,8.0,25.0,13.0,5.0,42.0,42.0,53.0,11.0,15.0,15.0,28.0,28.0,10.0,66.0,49.0,46.0,61.0,54.0,25.0,53.0,37.0,37.0,35.0,35.0,13.0,13.0,15.0,28.0,28.0,54.0,54.0,34.0,34.0,62.0,60.0,34.0,53.0,13.0,2.0,2.0,37.0,37.0,48.0,48.0,42.0,42.0,61.0,61.0,54.0,34.0,58.0,40.0,7.0,7.0,37.0,10.0,1.0,28.0,12.0,6.0,52.0,33.0,42.0,46.0,46.0,54.0,49.0,66.0,66.0,37.0,49.0,14.0,14.0,28.0,28.0,28.0,6.0,62.0
MOD15A2H.A2012241.h12v09.006.2021214140723.Lai_500m,MOD15A2H,A2012241,Lat-1.719720006Lon-51.45899963Samp17Line17,2021214140723,62.0,62.0,62.0,62.0,66.0,66.0,62.0,66.0,66.0,66.0,62.0,62.0,62.0,65.0,63.0,65.0,66.0,64.0,64.0,64.0,65.0,65.0,66.0,66.0,65.0,66.0,66.0,62.0,63.0,68.0,66.0,66.0,66.0,66.0,63.0,63.0,66.0,66.0,62.0,65.0,65.0,62.0,66.0,66.0,63.0,66.0,66.0,65.0,65.0,65.0,66.0,62.0,62.0,62.0,65.0,68.0,64.0,65.0,62.0,64.0,62.0,65.0,66.0,66.0,66.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,66.0,62.0,62.0,62.0,64.0,62.0,66.0,65.0,65.0,66.0,62.0,65.0,62.0,66.0,66.0,62.0,65.0,65.0,62.0,62.0,62.0,66.0,65.0,66.0,65.0,62.0,63.0,62.0,66.0,66.0,66.0,66.0,66.0,64.0,66.0,64.0,62.0,62.0,65.0,65.0,65.0,65.0,62.0,63.0,62.0,63.0,63.0,66.0,66.0,66.0,62.0,65.0,62.0,66.0,62.0,65.0,63.0,62.0,62.0,62.0,60.0,62.0,64.0,62.0,62.0,62.0,66.0,62.0,62.0,62.0,66.0,66.0,66.0,63.0,63.0,65.0,62.0,63.0,62.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0,66.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0,66.0,63.0,66.0,62.0,62.0,62.0,65.0,65.0,62.0,62.0,62.0,66.0,62.0,62.0,59.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,66.0,62.0,62.0,66.0,62.0,62.0,62.0,62.0,66.0,62.0,62.0,65.0,62.0,60.0,60.0,65.0,62.0,62.0,62.0,62.0,66.0,66.0,62.0,66.0,66.0,62.0,66.0,66.0,62.0,62.0,62.0,62.0,66.0,66.0,66.0,62.0,57.0,62.0,62.0,62.0,66.0,66.0,59.0,66.0,62.0,62.0,61.0,66.0,66.0,62.0,62.0,62.0,62.0,66.0,57.0,56.0,65.0,65.0,66.0,62.0,66.0,66.0,66.0,60.0,65.0,65.0,66.0,66.0,63.0,66.0,66.0,66.0,57.0,63.0,63.0,60.0,62.0,62.0,65.0,64.0,62.0,62.0,62.0,65.0,60.0,60.0,65.0,65.0,65.0,60.0,51.0,60.0,60.0
MOD15A2H.A2012249.h12v09.006.2021214221611.Lai_500m,MOD15A2H,A2012249,Lat-1.719720006Lon-51.45899963Samp17Line17,2021214221611,62.0,62.0,11.0,66.0,62.0,62.0,62.0,62.0,62.0,66.0,66.0,66.0,66.0,66.0,23.0,70.0,66.0,62.0,62.0,25.0,65.0,62.0,62.0,62.0,62.0,62.0,66.0,66.0,65.0,36.0,57.0,65.0,57.0,66.0,62.0,63.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,8.0,46.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,66.0,66.0,11.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,63.0,66.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,63.0,66.0,66.0,59.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,65.0,57.0,62.0,62.0,62.0,62.0,62.0,59.0,59.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,59.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,42.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,60.0,62.0,62.0,62.0,62.0,62.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,60.0,62.0,62.0,59.0,62.0,62.0,62.0,62.0,65.0,63.0,66.0,62.0,62.0,62.0,62.0,62.0,57.0,57.0,62.0,62.0,62.0,54.0,56.0,62.0,62.0,62.0,62.0,66.0,60.0,62.0,62.0,62.0,62.0,56.0,59.0,62.0,62.0,62.0,62.0,56.0,63.0,65.0,65.0,43.0,48.0,53.0,62.0,62.0,62.0,62.0,56.0,62.0,62.0,62.0,62.0,62.0,60.0,50.0,56.0,61.0,51.0,59.0,54.0,59.0,62.0,62.0,56.0,56.0,62.0,62.0,62.0,62.0,66.0,66.0,50.0,41.0,62.0,55.0,59.0,57.0,59.0,62.0,59.0,51.0,55.0,62.0,62.0,62.0,62.0,64.0,64.0,64.0,43.0,34.0,55.0,55.0
MOD15A2H.A2012257.h12v09.006.2021215115329.Lai_500m,MOD15A2H,A2012257,Lat-1.719720006Lon-51.45899963Samp17Line17,2021215115329,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,65.0,65.0,65.0,60.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,66.0,62.0,62.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,65.0,65.0,66.0,62.0,62.0,62.0,61.0,61.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,60.0,62.0,62.0,62.0,62.0,62.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,62.0,62.0,59.0,59.0,66.0,66.0,62.0,62.0,62.0,64.0,62.0,60.0,60.0,62.0,61.0,61.0,61.0,62.0,62.0,59.0,59.0,59.0,62.0,66.0,62.0,62.0,64.0,56.0,60.0,62.0,62.0,61.0,61.0,65.0,62.0,62.0,62.0,62.0,62.0,58.0,66.0,62.0,62.0,62.0,59.0,59.0,62.0,62.0,60.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,64.0,58.0,62.0,60.0,60.0,60.0,62.0,62.0,62.0,59.0,59.0,59.0,62.0,62.0,62.0,62.0,62.0,58.0,58.0,56.0,56.0,60.0
MOD15A2H.A2012265.h12v09.006.2021215202134.Lai_500m,MOD15A2H,A2012265,Lat-1.719720006Lon-51.45899963Samp17Line17,2021215202134,43.0,43.0,43.0,43.0,11.0,13.0,13.0,66.0,35.0,35.0,35.0,43.0,43.0,43.0,47.0,57.0,57.0,8.0,43.0,43.0,43.0,35.0,17.0,17.0,63.0,63.0,43.0,43.0,16.0,35.0,35.0,43.0,67.0,57.0,59.0,59.0,62.0,8.0,35.0,17.0,17.0,18.0,30.0,27.0,63.0,63.0,54.0,15.0,13.0,67.0,67.0,70.0,70.0,62.0,18.0,7.0,16.0,16.0,1.0,7.0,7.0,11.0,9.0,9.0,15.0,15.0,68.0,68.0,65.0,70.0,63.0,48.0,48.0,43.0,43.0,15.0,11.0,1.0,7.0,8.0,66.0,70.0,70.0,57.0,52.0,59.0,69.0,56.0,56.0,28.0,11.0,11.0,15.0,12.0,12.0,12.0,70.0,70.0,70.0,63.0,48.0,48.0,15.0,33.0,18.0,12.0,12.0,11.0,1.0,11.0,69.0,69.0,70.0,32.0,63.0,48.0,52.0,8.0,17.0,15.0,55.0,68.0,70.0,12.0,11.0,11.0,11.0,60.0,60.0,70.0,26.0,65.0,61.0,44.0,44.0,15.0,11.0,12.0,12.0,68.0,70.0,11.0,42.0,11.0,15.0,60.0,1.0,26.0,26.0,10.0,35.0,14.0,14.0,10.0,65.0,67.0,66.0,59.0,10.0,9.0,13.0,57.0,30.0,25.0,8.0,8.0,15.0,18.0,13.0,14.0,35.0,35.0,52.0,52.0,59.0,59.0,58.0,31.0,31.0,24.0,24.0,7.0,1.0,12.0,49.0,10.0,63.0,10.0,7.0,7.0,52.0,1.0,1.0,1.0,1.0,31.0,35.0,24.0,37.0,17.0,14.0,49.0,49.0,54.0,10.0,6.0,9.0,9.0,10.0,24.0,25.0,30.0,53.0,20.0,20.0,30.0,37.0,51.0,58.0,57.0,54.0,1.0,13.0,56.0,56.0,10.0,20.0,9.0,9.0,10.0,10.0,10.0,9.0,16.0,61.0,46.0,46.0,43.0,1.0,12.0,20.0,12.0,40.0,40.0,16.0,5.0,5.0,9.0,9.0,9.0,52.0,52.0,41.0,43.0,43.0,11.0,28.0,54.0,54.0,12.0,12.0,16.0,5.0,5.0,22.0,4.0,19.0,12.0,12.0,36.0,36.0,36.0,25.0,31.0,15.0,15.0,12.0,12.0,38.0,13.0,13.0,31.0,5.0,19.0,32.0,32.0,32.0,36.0,51.0
MOD15A2H.A2012273.h12v09.006.2021216032022.Lai_500m,MOD15A2H,A2012273,Lat-1.719720006Lon-51.45899963Samp17Line17,2021216032022,66.0,60.0,66.0,66.0,4.0,7.0,10.0,13.0,12.0,11.0,11.0,68.0,70.0,59.0,66.0,55.0,66.0,38.0,52.0,52.0,66.0,4.0,4.0,8.0,9.0,11.0,11.0,11.0,70.0,70.0,66.0,66.0,70.0,64.0,66.0,54.0,52.0,66.0,66.0,19.0,8.0,24.0,10.0,28.0,65.0,65.0,33.0,70.0,66.0,66.0,61.0,64.0,54.0,54.0,65.0,9.0,12.0,10.0,9.0,18.0,66.0,66.0,33.0,33.0,33.0,63.0,66.0,61.0,69.0,66.0,66.0,66.0,66.0,11.0,10.0,9.0,14.0,66.0,15.0,61.0,61.0,61.0,66.0,61.0,61.0,67.0,63.0,10.0,10.0,66.0,66.0,63.0,8.0,22.0,65.0,38.0,70.0,70.0,61.0,66.0,66.0,66.0,68.0,65.0,65.0,59.0,38.0,66.0,66.0,27.0,66.0,13.0,70.0,60.0,58.0,58.0,48.0,66.0,66.0,66.0,62.0,65.0,59.0,57.0,61.0,59.0,57.0,66.0,66.0,57.0,42.0,66.0,56.0,56.0,70.0,66.0,66.0,62.0,65.0,66.0,61.0,9.0,59.0,57.0,58.0,58.0,57.0,66.0,9.0,9.0,52.0,70.0,64.0,60.0,62.0,64.0,11.0,65.0,9.0,11.0,9.0,14.0,12.0,65.0,10.0,10.0,6.0,11.0,66.0,64.0,60.0,60.0,25.0,66.0,64.0,9.0,22.0,66.0,5.0,21.0,65.0,17.0,63.0,63.0,66.0,66.0,63.0,58.0,10.0,66.0,66.0,63.0,14.0,14.0,66.0,13.0,28.0,66.0,28.0,66.0,25.0,25.0,9.0,15.0,63.0,63.0,65.0,16.0,18.0,16.0,16.0,58.0,52.0,58.0,11.0,19.0,66.0,11.0,21.0,21.0,25.0,63.0,65.0,35.0,14.0,5.0,7.0,25.0,66.0,52.0,30.0,1.0,1.0,17.0,17.0,12.0,14.0,63.0,21.0,66.0,66.0,12.0,6.0,66.0,66.0,68.0,28.0,65.0,19.0,18.0,17.0,17.0,22.0,22.0,38.0,25.0,62.0,13.0,7.0,6.0,27.0,66.0,61.0,61.0,62.0,57.0,24.0,16.0,16.0,16.0,65.0,65.0,57.0,15.0,13.0,15.0,15.0,16.0,16.0,49.0,63.0,63.0,26.0,24.0,17.0,46.0,16.0,21.0,21.0
MOD15A2H.A2012281.h12v09.006.2021217210249.Lai_500m,MOD15A2H,A2012281,Lat-1.719720006Lon-51.45899963Samp17Line17,2021217210249,9.0,7.0,8.0,8.0,8.0,9.0,12.0,58.0,58.0,57.0,58.0,56.0,8.0,9.0,9.0,11.0,11.0,9.0,13.0,9.0,9.0,8.0,10.0,10.0,12.0,12.0,12.0,70.0,63.0,8.0,14.0,14.0,13.0,13.0,9.0,9.0,10.0,62.0,10.0,10.0,10.0,10.0,9.0,70.0,70.0,70.0,14.0,14.0,14.0,9.0,9.0,11.0,15.0,15.0,62.0,63.0,16.0,16.0,9.0,9.0,70.0,70.0,70.0,7.0,7.0,11.0,11.0,11.0,11.0,11.0,15.0,61.0,63.0,16.0,16.0,16.0,22.0,70.0,70.0,50.0,50.0,46.0,7.0,8.0,8.0,7.0,7.0,14.0,8.0,15.0,10.0,10.0,22.0,22.0,70.0,70.0,58.0,49.0,49.0,8.0,8.0,8.0,58.0,5.0,6.0,6.0,4.0,10.0,10.0,10.0,11.0,8.0,8.0,66.0,16.0,16.0,16.0,10.0,10.0,58.0,61.0,9.0,4.0,4.0,10.0,8.0,8.0,11.0,11.0,8.0,9.0,10.0,7.0,8.0,8.0,8.0,66.0,47.0,16.0,16.0,16.0,10.0,10.0,10.0,10.0,9.0,5.0,5.0,7.0,10.0,7.0,7.0,7.0,20.0,20.0,20.0,16.0,16.0,15.0,17.0,17.0,17.0,9.0,9.0,5.0,27.0,12.0,12.0,12.0,12.0,7.0,22.0,22.0,22.0,22.0,15.0,57.0,62.0,62.0,12.0,12.0,27.0,27.0,27.0,11.0,11.0,11.0,62.0,45.0,9.0,22.0,22.0,13.0,61.0,63.0,26.0,12.0,12.0,35.0,35.0,57.0,56.0,14.0,11.0,62.0,63.0,9.0,7.0,10.0,10.0,58.0,63.0,12.0,11.0,11.0,35.0,35.0,46.0,12.0,10.0,10.0,55.0,52.0,8.0,9.0,11.0,9.0,11.0,8.0,8.0,11.0,1.0,11.0,11.0,7.0,7.0,9.0,10.0,10.0,8.0,7.0,8.0,11.0,10.0,10.0,12.0,14.0,14.0,1.0,11.0,11.0,11.0,8.0,8.0,8.0,12.0,12.0,8.0,8.0,11.0,12.0,12.0,12.0,12.0,14.0,14.0,17.0,17.0,12.0,12.0,12.0,8.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,14.0,14.0,11.0,17.0,17.0,17.0,10.0,10.0,10.0,12.0
MOD15A2H.A2012289.h12v09.006.2021218101542.Lai_500m,MOD15A2H,A2012289,Lat-1.719720006Lon-51.45899963Samp17Line17,2021218101542,50.0,55.0,50.0,50.0,51.0,53.0,53.0,55.0,16.0,14.0,14.0,12.0,12.0,12.0,13.0,12.0,1.0,48.0,49.0,53.0,53.0,49.0,50.0,53.0,55.0,55.0,15.0,13.0,12.0,12.0,48.0,48.0,14.0,64.0,48.0,48.0,49.0,53.0,48.0,50.0,53.0,55.0,55.0,15.0,14.0,13.0,15.0,57.0,48.0,14.0,64.0,47.0,47.0,48.0,48.0,48.0,49.0,51.0,55.0,55.0,14.0,14.0,13.0,15.0,57.0,57.0,39.0,15.0,48.0,47.0,48.0,49.0,49.0,49.0,49.0,54.0,14.0,14.0,14.0,14.0,69.0,8.0,49.0,49.0,15.0,48.0,47.0,47.0,48.0,49.0,49.0,50.0,53.0,16.0,14.0,14.0,14.0,14.0,8.0,8.0,49.0,15.0,46.0,46.0,45.0,47.0,48.0,48.0,49.0,51.0,16.0,15.0,15.0,14.0,15.0,16.0,16.0,15.0,15.0,47.0,47.0,47.0,47.0,47.0,47.0,49.0,51.0,55.0,16.0,16.0,15.0,15.0,16.0,16.0,15.0,16.0,46.0,46.0,47.0,46.0,46.0,47.0,47.0,53.0,53.0,17.0,17.0,15.0,15.0,16.0,16.0,16.0,61.0,46.0,45.0,46.0,46.0,46.0,45.0,45.0,50.0,53.0,55.0,59.0,59.0,15.0,17.0,17.0,17.0,59.0,48.0,48.0,46.0,46.0,46.0,44.0,49.0,49.0,53.0,58.0,55.0,59.0,61.0,58.0,61.0,61.0,61.0,47.0,48.0,47.0,47.0,47.0,44.0,47.0,47.0,52.0,58.0,55.0,55.0,56.0,57.0,57.0,60.0,60.0,47.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,52.0,12.0,36.0,36.0,36.0,60.0,60.0,60.0,60.0,46.0,48.0,48.0,48.0,44.0,51.0,50.0,51.0,51.0,54.0,36.0,36.0,36.0,58.0,24.0,60.0,60.0,42.0,45.0,47.0,50.0,51.0,51.0,50.0,51.0,52.0,53.0,53.0,44.0,44.0,58.0,24.0,16.0,58.0,43.0,43.0,46.0,48.0,54.0,48.0,49.0,51.0,53.0,53.0,54.0,55.0,24.0,24.0,24.0,17.0,61.0,47.0,47.0,46.0,46.0,13.0,13.0,49.0,50.0,53.0,54.0,54.0,54.0,14.0,14.0,14.0,13.0,24.0
MOD15A2H.A2012297.h12v09.006.2021218204508.Lai_500m,MOD15A2H,A2012297,Lat-1.719720006Lon-51.45899963Samp17Line17,2021218204508,10.0,10.0,6.0,7.0,4.0,4.0,9.0,9.0,12.0,12.0,12.0,70.0,70.0,10.0,47.0,47.0,47.0,12.0,12.0,12.0,12.0,9.0,10.0,11.0,9.0,9.0,3.0,11.0,12.0,7.0,8.0,8.0,13.0,1.0,9.0,9.0,12.0,12.0,12.0,57.0,7.0,7.0,3.0,3.0,3.0,7.0,7.0,9.0,9.0,13.0,24.0,11.0,59.0,59.0,63.0,11.0,51.0,58.0,7.0,7.0,17.0,7.0,6.0,58.0,58.0,9.0,26.0,24.0,19.0,59.0,59.0,59.0,10.0,65.0,65.0,70.0,70.0,64.0,64.0,6.0,58.0,58.0,19.0,19.0,13.0,13.0,13.0,13.0,59.0,10.0,70.0,70.0,70.0,70.0,64.0,65.0,66.0,66.0,66.0,66.0,66.0,63.0,10.0,13.0,13.0,13.0,10.0,70.0,70.0,7.0,7.0,48.0,48.0,57.0,57.0,57.0,66.0,66.0,63.0,48.0,8.0,64.0,13.0,13.0,62.0,62.0,10.0,7.0,15.0,15.0,57.0,57.0,70.0,70.0,70.0,70.0,53.0,51.0,64.0,49.0,64.0,70.0,64.0,10.0,10.0,15.0,15.0,8.0,13.0,8.0,70.0,3.0,3.0,64.0,68.0,67.0,65.0,65.0,70.0,70.0,62.0,68.0,68.0,7.0,7.0,11.0,6.0,8.0,9.0,3.0,70.0,68.0,70.0,70.0,65.0,66.0,32.0,64.0,64.0,64.0,10.0,5.0,4.0,8.0,8.0,16.0,16.0,67.0,67.0,70.0,67.0,52.0,66.0,66.0,13.0,64.0,64.0,10.0,6.0,6.0,22.0,23.0,23.0,11.0,8.0,70.0,70.0,10.0,16.0,63.0,63.0,55.0,10.0,10.0,1.0,9.0,6.0,6.0,12.0,12.0,6.0,7.0,9.0,10.0,10.0,10.0,10.0,1.0,53.0,50.0,43.0,20.0,9.0,3.0,12.0,4.0,7.0,7.0,9.0,14.0,10.0,14.0,10.0,10.0,7.0,51.0,51.0,43.0,43.0,11.0,3.0,10.0,7.0,12.0,12.0,4.0,1.0,16.0,15.0,9.0,9.0,11.0,13.0,22.0,22.0,23.0,13.0,10.0,7.0,12.0,13.0,21.0,1.0,1.0,1.0,7.0,8.0,13.0,13.0,13.0,17.0,14.0,14.0,14.0,10.0,8.0,8.0,13.0,12.0
