MCD15A3H.A2012277.h12v09.006.2021216074536.Fpar_500m,MCD15A3H,A2012277,Lat-1.719720006Lon-51.45899963Samp17Line17,2021216074536,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.9,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.9,F,F,F,F,0.9,0.9,F,F,F,F,F,F,F,0.9,F,F,0.9,F,F,F,F,0.9,0.9,F,F,F,0.9,0.9,0.9,0.9,0.9,0.9,F,0.9,F,F,F,F,F,F,F,F,F,0.9,0.9,0.9,0.9,0.9,0.9,F,F,F,F,F,F,F,0.9,0.9,0.9,F,F,F,0.9,0.9,0.9,0.9,F,F,F,F,F,F,F,0.9,0.9,0.9,F,0.9,0.9,F,0.9,0.9,F,F,F,F,F,F,F,0.9,F,F,0.9,F,0.9,0.9,F,0.9,0.9,F,F,F,0.9,0.9,0.9,F,0.9,F,F,0.9,F,F,F,F,F,0.9,F,F,F,0.9,0.9,0.9,F,0.9,0.9,F,0.9,F,F,F,F,F,0.9,F,F,F,0.9,0.9,0.9,F,0.9,0.9,F,0.9,0.9,F,0.9,F,F,0.9,F,F,F,0.9,0.9,0.9,F,0.9,0.9,F,0.9,0.9,F,0.9,0.9,F,F,F,F,F,0.9,0.9,0.9,F,F,F,F,F,F,F,0.9,0.9,F,F,F,F,F,F,0.9,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.9,F,F,F,F,F,F,F,F,F,F,F,0.9,0.9,0.9,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.9,0.9,0.9,F
MCD15A3H.A2012281.h12v09.006.2021218001056.Fpar_500m,MCD15A3H,A2012281,Lat-1.719720006Lon-51.45899963Samp17Line17,2021218001056,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.88,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.89,0.89,0.89,0.89,0.9,0.89,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.89,F,F,F,0.88,0.88,0.9,0.9,0.9,0.9,0.89,0.9,0.9,0.89,0.89,0.88,0.89,0.89,F,F,0.05,F,0.83,0.9,0.9,0.9,0.9,F,F,0.9,0.89,0.89,0.88,0.89,0.9,F,F,0.05,F,0.86,0.9,F,F,F,F,F,0.9,0.89,0.88,F,0.9,0.9,F,F,F,F,F,F,F,F,F,0.87,0.89,0.9,0.89,0.87,F,F,F,0.9,F,F,F,F,0.36,F,F,F
MCD15A3H.A2012285.h12v09.006.2021218021034.Fpar_500m,MCD15A3H,A2012285,Lat-1.719720006Lon-51.45899963Samp17Line17,2021218021034,F,0.86,0.86,F,F,F,F,F,0.07,0.05,0.7,0.68,0.68,0.89,0.89,0.74,F,F,0.86,0.86,F,F,F,F,F,0.05,0.05,0.7,0.68,0.68,F,F,F,0.66,F,F,F,F,F,F,0.86,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.86,0.86,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.12,0.12,0.12,F,F,F,F,0.9,0.9,F,F,F,F,F,F,F,F,0.12,0.12,0.12,F,F,F,F,0.9,0.9,0.9,0.9,F,F,F,F,F,F,0.05,0.05,0.07,0.07,F,F,F,F,0.9,0.9,F,F,F,F,0.9,F,F,F,0.9,0.9,0.07,F,F,F,F,F,0.9,F,F,F,F,0.9,F,F,F,0.9,0.9,F,F,F,F,F,F,0.9,0.89,0.89,F,0.9
MCD15A3H.A2012289.h12v09.006.2021218232843.Fpar_500m,MCD15A3H,A2012289,Lat-1.719720006Lon-51.45899963Samp17Line17,2021218232843,0.85,0.86,0.84,0.84,0.85,0.86,0.86,0.86,F,F,F,0.86,F,F,0.87,0.89,0.89,0.83,0.84,0.84,0.84,0.84,0.84,0.86,0.87,0.87,F,0.39,0.85,F,F,0.87,0.86,0.86,0.83,0.83,0.84,0.83,0.83,0.84,0.86,0.87,0.87,F,F,F,F,F,F,F,F,0.83,0.83,0.83,0.83,0.83,0.84,0.85,0.86,0.89,0.89,F,F,0.89,F,0.85,F,F,0.83,0.83,0.83,0.84,0.84,0.84,0.88,0.89,0.89,0.89,0.88,0.89,0.85,0.85,0.85,0.85,0.82,0.83,0.83,0.83,0.88,0.84,0.84,0.84,0.87,0.88,0.89,0.88,0.89,0.89,0.81,0.82,0.82,0.82,0.82,0.82,0.89,0.88,0.87,0.88,0.84,0.89,0.84,0.85,0.85,0.88,0.88,0.89,0.9,0.9,0.89,0.83,0.83,0.83,0.83,0.87,0.87,0.87,0.89,0.87,0.89,0.87,0.88,0.88,0.88,0.88,0.88,0.88,0.82,0.82,0.89,0.89,0.89,0.87,0.87,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.82,0.81,0.81,0.88,0.88,0.87,0.87,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.83,0.89,0.88,0.87,0.88,0.85,0.86,0.88,0.88,0.87,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.83,0.88,0.88,0.87,0.87,0.86,0.86,0.87,0.87,0.87,0.88,0.88,0.87,0.88,0.88,0.88,0.88,0.83,0.88,0.87,0.87,0.87,0.87,0.83,0.87,0.87,0.86,0.84,0.87,0.88,0.88,0.88,0.88,0.88,0.89,0.88,0.88,0.88,0.87,0.85,0.86,0.88,0.88,0.86,0.86,0.78,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.87,0.85,0.88,0.88,0.88,0.88,0.88,0.83,0.83,0.88,0.88,0.88,0.88,0.85,0.88,0.88,0.87,0.86,0.86,0.88,0.88,0.88,0.88,0.88,0.88,0.86,0.78,0.85,0.88,0.89,0.83,0.87,0.88,0.87,0.84,0.87,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.82,0.79,0.86,0.88
MCD15A3H.A2012293.h12v09.006.2021219002944.Fpar_500m,MCD15A3H,A2012293,Lat-1.719720006Lon-51.45899963Samp17Line17,2021219002944,F,F,F,F,F,F,0.86,0.86,F,F,F,F,F,F,F,F,0.05,F,F,0.86,0.86,F,0.84,F,F,F,F,F,F,F,0.84,0.84,F,F,0.44,F,0.76,0.86,0.73,0.84,F,F,F,F,F,F,F,F,0.84,F,0.76,0.44,0.68,0.68,0.73,0.73,F,F,F,F,0.79,F,F,F,0.79,0.79,0.79,0.76,0.23,0.23,0.6,0.63,F,F,F,F,F,0.79,F,F,F,0.33,0.84,0.84,F,F,0.6,0.6,F,F,F,F,F,F,F,F,F,F,0.33,0.33,0.84,F,F,0.36,F,F,F,F,0.81,F,F,F,F,F,F,F,F,F,F,0.83,0.83,F,0.78,0.78,0.85,0.81,F,F,F,F,F,F,F,F,F,F,0.83,0.83,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.83,F,0.78,0.83,0.83,0.83,F,F,F,F,F,0.37,0.37,0.37,0.58,F,F,F,F,F,0.83,0.83,F,F,F,F,F,F,0.86,0.86,F,F,F,F,F,F,F,0.71,0.71,0.3,F,F,F,F,F,F,F,F,F,F,F,F,0.76,0.74,0.71,0.71,0.3,0.3,F,F,F,F,0.76,0.76,0.76,0.63,F,F,F,0.76,0.74,0.74,0.74,0.3,0.3,F,F,F,F,0.76,0.76,0.76,0.63,0.63,0.39,0.67,F,F,F,F,0.3,0.34,F,F,F,F,0.81,0.81,0.81,0.63,0.63,0.39,0.82,0.26,0.26,0.43,0.43,0.34,0.34,F,0.83,0.83,0.83,0.82,0.73,0.63,0.63,0.81,0.81,0.82,0.26,0.26,0.38,0.38,0.36,0.36,0.36,0.83,0.83,0.82,0.82,0.82,0.52,0.61,0.68,0.68,0.68
MCD15A3H.A2012297.h12v09.006.2021219152440.Fpar_500m,MCD15A3H,A2012297,Lat-1.719720006Lon-51.45899963Samp17Line17,2021219152440,F,F,F,F,F,0.39,F,F,F,F,F,F,F,0.05,0.39,F,0.21,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.21,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.87,0.87,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.54,0.49,F,F,F,F,F,0.26,F,F,F,F,F,F,F,F,F,0.4,0.42,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.51,0.36,0.41,0.41,F,F,F,0.29,0.29,F,F,F,F,F,F,F,F,F,F,F,F,0.21,0.32,0.39,0.37,0.3,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.37,0.37,0.05,0.05,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.89,0.89,F,F,F,F,0.9,F,F,F,F,F,F,0.05,0.05,F,0.89,0.89,0.89,F,F,F,F,0.9,F,F,F,F,F,F,F,F,F,F,F,0.89,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.9,F,F,F,F,F,0.9,F,F,F,F,F,F,F,F,0.9,0.9,0.9,F,F,0.89,F,0.89,0.9
MCD15A3H.A2012301.h12v09.006.2021220030639.Fpar_500m,MCD15A3H,A2012301,Lat-1.719720006Lon-51.45899963Samp17Line17,2021220030639,0.69,0.76,0.67,0.77,0.9,0.89,0.89,0.33,F,F,F,F,F,F,0.83,0.83,0.83,0.3,0.67,0.67,0.77,F,F,F,0.33,0.33,0.14,F,F,F,F,F,F,0.75,0.35,0.16,0.16,0.9,F,0.9,0.9,0.29,0.14,0.14,0.14,F,F,F,F,F,F,0.66,0.16,0.16,0.9,0.9,0.9,F,0.78,0.66,0.66,0.64,0.66,0.88,0.88,F,F,F,F,F,F,0.9,0.9,0.89,0.89,0.78,0.66,0.66,0.64,0.66,0.88,0.88,F,F,F,F,F,F,F,F,F,F,F,F,F,0.9,F,F,F,F,F,F,0.9,F,F,F,F,F,F,F,F,0.83,0.83,0.87,0.87,0.87,F,F,F,0.9,0.4,F,F,F,0.89,F,F,F,0.47,0.47,0.87,0.87,F,F,F,F,0.9,0.85,0.39,0.84,F,F,F,F,F,0.47,0.47,F,F,F,F,0.11,0.11,0.31,F,F,F,F,F,0.9,0.9,F,F,0.29,0.29,F,F,F,F,0.11,0.31,F,0.36,0.42,0.9,0.9,0.9,0.9,F,F,0.9,F,0.16,F,F,F,F,F,0.36,0.36,0.42,0.9,0.9,0.9,F,0.9,0.9,0.9,0.24,0.24,F,F,F,F,0.33,F,F,0.26,0.9,0.9,0.9,0.9,0.9,0.89,0.9,0.3,0.22,0.22,F,F,F,F,F,F,F,0.9,0.9,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.9,0.9,F,F,F,F,F,0.9,0.9,0.9,0.9,0.85,0.85,0.9,0.9,0.9,0.9,0.9,0.9,0.9,F,0.9,0.9,0.9,0.9,0.9,0.9,0.9,F,0.61,0.61,0.62,0.9,0.9,0.9,0.9,0.9,F,0.9,0.9,0.9,0.89,0.89,F,F,F,F,F,0.9,0.9,0.9,0.9,0.35,F,F
MCD15A3H.A2012305.h12v09.006.2021220035921.Fpar_500m,MCD15A3H,A2012305,Lat-1.719720006Lon-51.45899963Samp17Line17,2021220035921,F,0.26,0.87,0.87,0.83,0.59,F,0.84,0.84,0.72,0.18,0.86,0.86,0.87,0.85,0.79,F,0.8,0.26,F,0.84,0.84,0.78,F,F,F,F,0.33,0.37,F,F,0.85,0.79,F,F,0.79,0.83,0.48,F,0.78,F,F,0.85,0.85,0.82,0.43,0.24,F,0.86,F,0.82,F,F,0.85,0.82,0.72,0.76,F,0.85,F,F,F,0.85,F,0.32,0.87,0.43,0.82,F,F,0.81,0.83,0.83,0.84,F,0.87,F,F,F,0.84,0.85,0.84,0.84,0.6,F,0.83,0.82,0.82,0.87,0.85,0.86,0.86,0.84,F,0.84,0.8,0.85,0.84,0.82,0.82,0.83,F,F,0.25,0.25,F,0.85,0.37,0.37,F,F,F,0.89,0.89,F,F,0.84,0.84,F,F,F,F,F,0.42,0.82,F,F,0.86,F,0.89,0.89,0.42,F,0.84,0.87,0.87,0.84,F,F,F,0.87,0.81,0.84,0.84,0.88,F,F,F,0.25,0.79,0.69,F,F,0.84,0.84,0.84,0.84,0.84,0.78,0.81,0.74,0.88,0.87,F,F,F,F,0.73,F,F,0.86,F,F,0.75,0.75,0.45,F,0.74,0.74,F,0.83,0.85,0.85,0.79,0.63,F,0.27,0.87,F,0.82,F,F,0.45,F,F,F,F,F,F,0.87,0.87,0.63,F,F,F,0.86,F,F,F,F,F,F,0.86,0.86,0.61,0.27,0.87,0.87,0.84,F,F,F,F,0.83,F,0.83,0.83,0.81,F,F,F,0.31,0.27,0.37,F,F,0.88,0.81,F,F,0.83,F,0.83,0.83,0.8,0.82,F,0.29,0.34,0.26,0.37,0.38,F,F,F,F,F,0.84,0.83,0.58,F,F,F,F,F,F,0.88,0.23,0.76,0.76,0.65,F,F,0.85,0.85,0.8,0.4,F,F,F,F,0.88,0.88,0.87,0.86,0.72,0.43,0.65,F
MCD15A3H.A2012309.h12v09.006.2021220065834.Fpar_500m,MCD15A3H,A2012309,Lat-1.719720006Lon-51.45899963Samp17Line17,2021220065834,0.75,0.84,F,F,F,F,F,0.86,0.86,0.82,0.82,0.21,0.21,0.67,0.77,0.77,F,F,F,F,F,F,F,0.84,0.84,0.84,0.84,0.82,0.82,F,F,0.77,0.77,F,0.88,0.88,0.79,F,F,F,0.84,0.84,0.84,F,F,F,F,F,F,0.86,0.86,0.9,0.88,0.85,0.85,0.77,0.77,0.77,0.83,0.83,F,F,F,F,F,F,0.14,0.86,0.84,0.88,0.85,0.85,0.85,0.77,0.77,F,F,0.83,0.83,0.83,0.83,0.83,0.83,0.14,0.14,F,F,0.05,0.86,0.86,0.9,0.9,F,F,0.81,0.83,0.9,0.83,0.83,0.83,0.83,0.83,0.81,0.81,0.05,0.05,0.9,0.9,0.9,F,F,0.74,0.74,0.74,0.25,0.83,0.83,0.83,0.83,F,F,0.82,0.82,0.9,0.9,0.9,F,F,0.74,0.74,0.74,0.25,0.25,0.85,0.05,0.05,F,F,0.83,0.83,0.9,0.9,0.9,0.79,0.79,0.8,0.8,0.8,0.27,F,F,F,F,F,F,0.91,0.91,F,0.83,0.79,0.79,0.79,0.8,0.82,0.82,0.27,F,F,0.35,0.35,F,0.52,0.91,0.91,0.91,0.91,0.91,0.91,0.82,0.82,0.82,0.82,0.14,F,F,F,F,F,F,F,0.26,0.05,0.91,0.91,0.91,0.82,0.82,0.9,0.91,0.91,0.82,0.81,0.81,0.9,F,F,0.05,0.05,0.05,0.05,0.8,0.9,0.9,0.9,0.9,0.9,0.91,0.82,0.81,0.81,0.9,0.75,0.65,F,F,F,0.05,0.8,0.9,0.9,0.79,0.9,0.9,0.9,0.91,0.91,0.74,0.9,0.75,0.65,0.65,0.65,0.65,0.9,F,F,F,F,0.9,0.9,0.9,0.9,0.9,0.74,0.84,0.74,0.65,0.8,0.8,0.68,0.65,F,F,0.21,F,F,0.9,0.9,0.9,0.9,F,0.84,0.74,0.67,0.67,0.67,0.67,0.67,0.52,0.21,0.21,0.21,F,0.9,F,F,F,F,F
MCD15A3H.A2012313.h12v09.006.2021220080308.Fpar_500m,MCD15A3H,A2012313,Lat-1.719720006Lon-51.45899963Samp17Line17,2021220080308,F,0.25,0.86,0.86,0.86,0.86,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.9,0.9,0.87,0.87,0.87,0.86,0.86,0.86,0.86,0.85,0.89,0.89,0.9,0.89,0.89,0.9,0.9,0.9,F,0.86,0.79,0.72,0.72,0.86,0.86,0.81,0.58,0.88,0.89,0.9,0.9,0.89,F,F,0.9,0.9,0.86,0.87,0.88,0.19,F,0.86,0.16,0.81,0.4,0.53,0.87,0.9,0.9,0.9,F,0.85,0.9,0.9,0.88,0.88,F,0.89,0.89,0.87,0.87,0.31,0.87,0.88,0.86,0.5,0.9,F,0.9,0.33,0.87,0.88,F,0.86,0.87,0.88,0.88,0.88,0.87,0.87,F,0.85,0.85,0.88,0.39,0.9,0.33,0.84,0.88,F,F,0.87,0.87,F,F,0.87,0.78,0.86,0.84,0.87,0.34,0.89,0.9,0.79,0.84,0.84,0.81,0.86,0.86,0.85,F,0.88,F,0.83,F,0.89,0.28,0.89,0.34,0.89,0.89,0.42,0.83,F,F,0.88,0.87,0.87,0.88,0.88,0.88,0.88,0.88,0.88,0.89,0.2,0.88,0.88,0.84,0.69,0.23,F,F,0.9,0.87,0.88,0.88,F,F,0.85,0.89,0.89,0.86,0.87,0.88,0.9,0.9,0.89,0.87,0.89,0.89,0.89,0.87,0.87,0.73,0.39,F,F,F,0.85,0.87,0.5,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.74,F,0.83,F,F,F,0.88,0.88,0.85,0.47,0.89,0.89,0.89,0.89,0.9,0.87,0.9,0.53,F,F,0.85,F,0.33,0.52,0.86,0.86,0.83,0.89,0.9,0.73,0.9,0.89,0.87,0.9,0.5,F,F,0.88,0.85,0.33,0.52,0.83,0.26,0.9,0.87,0.89,0.78,0.9,F,0.89,0.89,0.9,0.9,0.9,0.9,0.89,0.86,0.88,0.87,0.89,0.9,0.86,0.89,0.89,0.89,0.88,0.88,0.89,0.9,0.9,0.9,0.88,0.88,0.79,0.48,F,0.89,F,0.86,0.89,0.89,0.87,0.87,0.86,0.89,0.9,0.9,0.88,0.9,0.88,0.82,0.46,0.79,0.54,0.89
MCD15A3H.A2012317.h12v09.006.2021220220848.Fpar_500m,MCD15A3H,A2012317,Lat-1.719720006Lon-51.45899963Samp17Line17,2021220220848,F,0.9,0.9,0.9,0.9,F,0.9,F,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.85,0.85,0.9,0.9,0.9,0.9,0.9,F,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.81,0.78,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.81,0.9,0.9,0.9,0.9,0.9,0.9,0.75,0.78,0.78,0.47,0.47,0.9,0.9,0.85,0.85,0.9,0.9,0.9,0.9,0.18,F,0.9,0.88,0.89,0.89,0.29,F,F,0.15,0.9,0.85,0.85,F,0.55,0.6,0.6,0.16,0.16,0.16,F,F,0.81,0.29,0.4,0.16,F,0.9,F,F,F,0.9,0.9,0.05,0.76,0.76,0.61,0.61,0.11,0.11,0.16,0.16,0.16,F,0.9,F,F,0.75,0.81,0.81,0.81,0.76,0.76,0.61,0.5,0.11,0.11,F,F,F,F,0.9,F,F,0.52,F,F,F,0.8,0.8,0.5,0.5,0.16,0.16,F,F,F,F,0.89,0.89,0.52,0.52,F,F,F,F,F,F,0.51,0.16,F,F,F,F,0.21,0.88,0.88,F,F,0.9,0.9,F,0.86,0.86,0.86,0.33,0.33,F,F,F,F,F,F,0.76,0.9,0.9,0.46,0.9,F,0.86,0.86,0.86,0.84,0.84,0.84,0.84,0.34,0.86,0.86,F,F,0.81,0.81,F,0.9,0.84,0.82,0.82,0.82,0.82,0.27,0.25,0.25,0.34,0.43,0.54,0.84,0.82,0.82,0.77,0.73,0.86,0.86,0.82,0.82,0.15,F,0.86,0.83,F,0.75,0.89,0.57,0.57,0.8,0.86,0.86,0.6,F,0.86,0.83,0.83,0.15,F,0.2,0.36,0.36,0.71,0.65,F,0.46,0.46,0.59,0.86,0.6,F,F,0.23,0.9,0.86,0.86,0.79,0.9,0.71,0.71,0.37,0.37,0.37,0.43,0.43,0.21,0.35,0.16,0.16,F,0.9,0.9,0.86,0.79,0.79,0.49,0.49,0.17,0.17,0.16,0.2,0.66,0.21
MCD15A3H.A2012321.h12v09.006.2021220223707.Fpar_500m,MCD15A3H,A2012321,Lat-1.719720006Lon-51.45899963Samp17Line17,2021220223707,0.88,0.87,0.56,F,0.66,0.83,0.84,0.85,0.86,0.89,0.25,F,0.84,0.84,0.84,0.61,F,F,0.87,0.67,F,0.88,0.88,F,0.85,0.86,0.13,0.13,F,0.86,0.86,0.34,0.84,0.33,F,F,0.87,0.89,0.85,0.89,0.85,F,0.8,0.79,F,0.86,0.11,0.36,0.32,0.21,0.21,F,F,0.87,F,0.87,0.87,0.73,0.73,0.83,0.79,0.79,F,F,0.23,0.46,F,F,0.3,0.74,0.74,F,F,0.77,0.77,0.73,0.83,0.86,0.86,0.87,0.89,0.05,0.28,0.11,F,F,0.33,F,0.85,0.88,0.85,0.77,F,F,0.88,F,F,F,F,F,0.16,F,F,0.35,0.73,0.73,0.88,0.88,0.89,0.87,0.86,F,F,F,0.85,F,F,0.19,0.84,F,F,0.7,F,F,0.85,0.86,0.88,0.89,0.89,0.9,0.71,0.85,0.89,0.89,0.11,0.05,F,F,F,F,0.8,F,F,F,F,0.81,0.71,F,F,0.89,0.88,0.85,0.85,0.89,0.72,F,F,0.88,F,F,0.88,0.88,0.88,0.88,0.88,0.89,0.89,0.86,0.85,0.85,F,0.44,0.67,0.88,0.88,F,0.72,0.84,0.78,0.86,0.88,0.86,0.89,F,0.79,0.84,0.26,F,0.72,0.72,0.42,0.89,0.81,0.87,F,F,0.87,0.37,0.86,0.85,0.85,0.86,0.84,F,F,F,0.89,F,F,0.87,F,F,F,F,0.77,0.88,0.86,0.85,0.85,F,F,F,F,0.88,0.84,0.85,0.85,F,0.86,F,0.81,0.81,0.75,0.85,F,F,F,F,0.65,0.86,0.88,0.88,0.86,0.83,F,0.86,0.85,F,F,0.35,F,F,F,F,0.81,0.77,0.48,0.86,0.85,0.8,0.83,0.83,0.84,0.84,F,F,0.85,0.77,0.86,F,F,0.87,0.81,0.87,0.87,0.83,0.78,0.51,F,F,0.89,F,0.84,0.85,0.88,0.74,0.85,0.88,0.88
MCD15A3H.A2012325.h12v09.006.2021220230745.Fpar_500m,MCD15A3H,A2012325,Lat-1.719720006Lon-51.45899963Samp17Line17,2021220230745,F,F,F,F,F,F,F,F,F,F,F,F,0.21,0.21,F,F,0.11,0.16,0.22,F,0.16,0.16,F,F,F,F,F,F,0.23,0.23,F,F,F,0.11,0.22,0.22,0.22,0.22,F,F,F,F,0.11,0.11,0.11,F,0.67,F,F,F,0.84,F,F,F,0.21,0.21,F,F,0.13,0.11,0.11,0.11,0.28,0.28,F,F,0.79,F,F,F,F,F,F,0.11,0.13,0.13,0.21,0.21,0.23,0.28,F,F,F,0.79,F,F,F,F,F,F,F,F,0.17,0.22,0.22,0.32,0.32,0.32,F,F,F,F,F,F,F,F,F,F,F,F,0.22,0.22,F,0.22,0.22,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.22,0.22,F,F,F,F,F,F,F,0.52,F,F,F,F,F,F,F,0.22,0.22,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.22,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.39,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.39,F,F,F,F,F,F,F,F,F,F,0.16,0.16,0.16,F,F,F,F,0.35,0.35,F,F,F,F,F,F,0.16,0.16,0.16,0.16,F,F,F,F,F,0.34,0.34,F,F,F,F,F,F,0.16,0.16,F,F,F,F,F,F,F,0.34,0.34,F,F,0.6,0.4,0.4,0.72,0.72,0.72,F,F,F,F,F,F,F,0.42,0.42,0.6,0.6,0.6,0.4,0.4,0.72,0.5,0.5,F,F,F,F,F,F,F
MCD15A3H.A2012329.h12v09.006.2021221162312.Fpar_500m,MCD15A3H,A2012329,Lat-1.719720006Lon-51.45899963Samp17Line17,2021221162312,0.39,F,0.41,F,F,0.46,0.51,0.32,0.64,0.89,0.9,F,0.69,0.86,0.86,F,0.78,F,F,F,0.27,0.43,0.43,0.51,0.17,0.41,0.68,0.79,F,0.69,F,0.23,F,0.87,F,0.89,F,F,F,0.89,0.3,0.17,0.88,0.72,F,F,F,F,F,F,0.79,0.89,0.89,0.89,F,F,F,0.85,0.82,0.82,0.88,F,F,F,0.87,0.8,0.79,0.79,F,F,0.89,0.9,F,F,0.66,0.49,F,F,F,F,0.88,0.89,F,F,F,0.89,F,0.9,0.9,0.72,0.86,F,F,F,F,F,0.85,0.88,0.86,0.86,F,F,0.89,0.89,F,F,F,F,F,F,0.39,F,0.9,0.9,F,F,F,0.88,F,0.89,0.89,0.89,0.85,0.87,0.88,F,0.91,0.88,F,F,0.89,0.89,F,F,0.88,0.87,0.8,0.86,0.86,0.87,0.91,0.91,0.91,0.91,0.89,0.89,0.89,0.89,0.82,0.77,F,F,F,0.86,0.86,F,F,0.86,0.91,0.91,0.89,0.87,0.9,0.86,0.88,0.89,F,F,F,F,0.82,0.49,F,0.88,0.88,0.88,0.87,0.89,0.74,0.85,0.86,0.8,0.56,0.22,0.22,0.26,F,0.35,0.35,0.43,0.87,F,0.41,0.37,0.37,0.87,0.81,0.73,0.8,0.05,0.05,0.88,0.88,0.89,0.51,0.37,0.85,0.85,F,0.75,0.81,0.81,F,F,F,F,0.88,0.9,0.88,0.89,0.89,F,0.9,0.85,0.85,F,0.71,F,F,F,F,0.88,0.81,0.88,0.88,0.86,0.88,0.88,0.9,0.9,0.9,0.9,0.87,F,F,F,F,F,0.88,0.84,0.48,0.57,0.16,0.85,0.88,0.84,0.63,0.13,0.88,0.88,0.74,0.46,0.21,F,0.89,0.89,0.89,0.9,0.82,0.64,0.85,0.88,0.21,0.21,0.16,F,0.85,0.67,0.5,F,F,0.88,0.89,0.89,0.89,0.79,0.86,0.86,0.88
